"","topic","word","freq"
"6268",523,"improvement",0.477205931238007
"6269",523,"target",0.468844232210473
"6270",523,"muffs",0.453520813139441
"6271",523,"adhere",0.451727494946025
"6272",523,"continuous",0.43611365231665
"6273",523,"ear",0.419104301482361
"6274",523,"underwent",0.384687789825281
"6275",523,"rules",0.371629594742754
"6276",523,"guidelines",0.35510554399651
"6277",524,"annington",3.09107306999034
"6278",524,"properties",1.57614780361816
"6279",524,"1996",1.42774222990824
"6280",524,"estate",1.13243648646054
"6281",524,"managed",1.10198125565497
"6282",524,"residential",1.07293485344522
"6283",524,"within",1.02094098815696
"6284",524,"better",0.977399007243804
"6285",524,"disposal",0.967127636581531
"6286",524,"sites",0.789752166712242
"6287",524,"back",0.745749634632391
"6288",524,"november",0.72304420703263
"6289",525,"23",1.8316730847184
"6290",525,"temperer",1.48819478535068
"6291",525,"components",1.11918156078733
"6292",525,"pound",1.08656003724177
"6293",525,"activation",0.817764250779609
"6294",525,"may",0.816117950092367
"6295",525,"june",0.805293165128365
"6296",525,"reduction",0.736294561845595
"6297",525,"due",0.714487288396142
"6298",525,"civilian",0.640923508525095
"6299",525,"2017",0.579243838813421
"6300",525,"following",0.553527780456504
"6301",526,"burghfield",1.18898488675553
"6302",526,"awe",1.15140195901134
"6303",526,"aldermaston",0.705445960859229
"6304",526,"inspector",0.554735357337242
"6305",526,"currently",0.446748997940352
"6306",526,"fylingdales",0.445721563874479
"6307",526,"smc",0.445721563874479
"6308",526,"feltwell",0.424310590899789
"6309",526,"mildenhall",0.397335955088917
"6310",526,"northwood",0.397335955088917
"6311",526,"fairford",0.387708290840734
"6312",526,"brize",0.387708290840734
"6313",527,"pipeline",1.14607660539246
"6314",527,"storage",0.438600748278448
"6315",527,"sale",0.410151621572318
"6316",527,"can",0.357054098947037
"6317",527,"producers",0.354032796073334
"6318",527,"met",0.352572139093164
"6319",527,"progress",0.33646735752286
"6320",527,"data",0.331671787523523
"6321",527,"steel",0.326596251875395
"6322",527,"made",0.293586591948561
"6323",527,"systems",0.285279329732307
"6324",527,"requirements",0.252937168023248
"6325",528,"wish",1.05757689101275
"6326",528,"burial",0.749863781112562
"6327",528,"repatriated",0.688285564251982
"6328",528,"oldham",0.49567573427222
"6329",528,"44386",0.455647396748067
"6330",528,"serve",0.434257828458678
"6331",528,"buy",0.357218825521144
"6332",528,"cremation",0.355794601225074
"6333",528,"coroner",0.328794276905176
"6334",528,"council",0.313126631164688
"6335",528,"put",0.307598040895594
"6336",528,"closure",0.296862482693958
"6337",529,"gross",5.58624314898326
"6338",529,"product",5.07471806018457
"6339",529,"domestic",4.71808389336569
"6340",529,"percentage",1.98532184871004
"6341",529,"cent",1.89075877172103
"6342",529,"spent",1.72970533170988
"6343",529,"per",1.71023265126642
"6344",529,"nato",1.64232154540515
"6345",529,"two",1.60222857838932
"6346",529,"spend",1.43809299943284
"6347",529,"member",1.20320782590275
"6348",529,"210",1.17042008141258
"6349",530,"australian",0.917275003659383
"6350",530,"aumice",0.41511016291292
"6351",530,"harmonisation",0.41511016291292
"6352",530,"mou",0.41511016291292
"6353",530,"counterpart",0.403154529041548
"6354",530,"frigate",0.374371552080796
"6355",530,"future",0.332883559442332
"6356",530,"requirement",0.330318196414334
"6357",530,"australia",0.320605280136091
"6358",530,"treaty",0.289103652543815
"6359",530,"navy",0.262119300145296
"6360",530,"shipbuilding",0.226100397359263
"6361",531,"aircrew",1.3247749851228
"6362",531,"dual",0.740468811153279
"6363",531,"candidates",0.701716889387607
"6364",531,"observer",0.662964967621936
"6365",531,"eligibility",0.554490396855048
"6366",531,"positions",0.544762617748724
"6367",531,"rules",0.525303851439845
"6368",531,"motorised",0.508314770324945
"6369",531,"pilot",0.451794726635682
"6370",531,"gliders",0.447175345629155
"6371",531,"align",0.390843812935913
"6372",531,"vigilant",0.38017244991687
"6373",532,"alliance",1.76373163244083
"6374",532,"encryption",0.654259431457432
"6375",532,"carrier",0.555867114026606
"6376",532,"overruns",0.543095152973701
"6377",532,"nato",0.468273020648973
"6378",532,"public",0.460649541617748
"6379",532,"capabl",0.429411195213943
"6380",532,"freedom",0.371596322444346
"6381",532,"aircraft",0.36457915570899
"6382",532,"2000",0.359002783570638
"6383",532,"ballistic",0.318920075924503
"6384",532,"act",0.31637869119039
"6385",533,"rapid",1.50707122408998
"6386",533,"reaction",1.04391838817765
"6387",533,"ultra",0.485232648664208
"6388",533,"response",0.46848248300183
"6389",533,"213740",0.457242055497208
"6390",533,"nato",0.439827690571897
"6391",533,"mq9",0.422543148463169
"6392",533,"situation",0.400243554690329
"6393",533,"ukraine",0.400243554690329
"6394",533,"sas",0.370798163427785
"6395",533,"envisage",0.360118565517523
"6396",533,"star",0.350059251457226
"6397",534,"home",2.50732142564573
"6398",534,"land",0.957066980986256
"6399",534,"built",0.821783223099284
"6400",534,"release",0.816153224402166
"6401",534,"ownership",0.662674071022892
"6402",534,"purpose",0.63767164767944
"6403",534,"increase",0.635021140525345
"6404",534,"building",0.627925836448789
"6405",534,"lovell",0.552432321926444
"6406",534,"expects",0.544192088060023
"6407",534,"henlow",0.518454947691698
"6408",534,"new",0.491923473465572
"6409",535,"voluntarily",1.58397027674829
"6410",535,"left",0.844120716769884
"6411",535,"areoffered",0.396958962701621
"6412",535,"soldiers",0.382874625336825
"6413",535,"infantry",0.37455749623247
"6414",535,"aged",0.358561035607654
"6415",535,"capture",0.349213266482918
"6416",535,"18",0.32041556133688
"6417",535,"evacuate",0.319089086133554
"6418",535,"year",0.310135792763913
"6419",535,"offensive",0.301467570264215
"6420",535,"routes",0.301467570264215
"6421",536,"expand",3.06372660816561
"6422",536,"royal",0.601143158443102
"6423",536,"japan",0.535490584453518
"6424",536,"sentinel",0.506924375916458
"6425",536,"naval",0.4679733549036
"6426",536,"collaboration",0.465571772890807
"6427",536,"airfields",0.422008622743502
"6428",536,"navy",0.391636508638337
"6429",536,"reserve",0.369636367094976
"6430",536,"aviation",0.364355169743502
"6431",536,"purse",0.356616700043592
"6432",536,"access",0.339296346742944
"6433",537,"incident",2.62267894730032
"6434",537,"airprox",1.24372741368315
"6435",537,"nuclear",1.19455640387623
"6436",537,"involved",1.09260045154353
"6437",537,"mod",1.02138879444028
"6438",537,"risk",0.957679265316
"6439",537,"programme",0.867739831304292
"6440",537,"environment",0.81986737947236
"6441",537,"near",0.777032617788198
"6442",537,"collision",0.731234814326116
"6443",537,"criteria",0.717581442595274
"6444",537,"record",0.67574512365748
"6445",538,"hospital",1.78702648211195
"6446",538,"haslar",1.14931423326805
"6447",538,"12",0.596084661136624
"6448",538,"months",0.573251037673664
"6449",538,"officials",0.570767514159469
"6450",538,"raytheon",0.56638551153946
"6451",538,"site",0.566049654487709
"6452",538,"price",0.444819398738752
"6453",538,"foreign",0.401621738659193
"6454",538,"sold",0.400863412223092
"6455",538,"retains",0.377543584123989
"6456",538,"formal",0.375440650923222
"6457",539,"gurkha",2.53515117664735
"6458",539,"brigade",0.813569064707651
"6459",539,"recruited",0.693235181982525
"6460",539,"commemorate",0.676104546208801
"6461",539,"first",0.550086979275735
"6462",539,"200th",0.53704747251041
"6463",539,"scheme",0.530106405337979
"6464",539,"mixed",0.517190349434003
"6465",539,"soldiers",0.496538028398645
"6466",539,"nepal",0.491199662673108
"6467",539,"marriage",0.472575963737225
"6468",539,"fought",0.446042506677688
"6469",540,"rescue",2.99896973806389
"6470",540,"fire",2.84397513214115
"6471",540,"pension",1.32115003239145
"6472",540,"46813",1.0816022058243
"6473",540,"trade",1.00720361290312
"6474",540,"unions",0.993011286883406
"6475",540,"service",0.85438026675085
"6476",540,"treasury",0.819669703813081
"6477",540,"relevant",0.790921203537761
"6478",540,"hm",0.682920009787699
"6479",540,"project",0.659283943305732
"6480",540,"5695",0.552159796179507
"6481",541,"collision",10.7154466104981
"6482",541,"warning",7.10846951758871
"6483",541,"system",5.61369650560109
"6484",541,"tornado",4.75638981049112
"6485",541,"typhoon",3.81186790024615
"6486",541,"fit",3.3656884785386
"6487",541,"aircraft",2.62743816024271
"6488",541,"avoidance",2.59319588708933
"6489",541,"install",2.57945866339614
"6490",541,"honeywell",2.08911104804869
"6491",541,"risk",1.77272403839115
"6492",541,"1991",1.54920652551523
"6493",542,"cultural",5.04975779854068
"6494",542,"sport",1.12511250150456
"6495",542,"media",0.932248851797792
"6496",542,"convention",0.825920278738912
"6497",542,"ratify",0.822775896329438
"6498",542,"advisers",0.818486409157594
"6499",542,"language",0.743686961537622
"6500",542,"unesco",0.736184558249425
"6501",542,"armed",0.698536467060059
"6502",542,"specialist",0.677424542690795
"6503",542,"protection",0.675876006032702
"6504",542,"heritage",0.631793297415959
"6505",543,"closure",2.3009553617324
"6506",543,"local",1.24311570984368
"6507",543,"site",1.22879437051506
"6508",543,"proposed",1.14664167810953
"6509",543,"mod",0.736314759757238
"6510",543,"economic",0.729986791087492
"6511",543,"community",0.690589247142556
"6512",543,"business",0.601308518574008
"6513",543,"socioeconomic",0.553133879404971
"6514",543,"80",0.54984125114691
"6515",543,"made",0.548346578362889
"6516",543,"economic",0.502234653212425
"6517",544,"packs",1.33811081193071
"6518",544,"ration",1.29957101632145
"6519",544,"diverting",0.435544613755431
"6520",544,"tonnes",0.420318236271725
"6521",544,"homeless",0.404084840191775
"6522",544,"surplus",0.389956763076286
"6523",544,"food",0.330414547736925
"6524",544,"withdrawn",0.326115480703545
"6525",544,"hour",0.314254888069419
"6526",544,"origin",0.311966466449213
"6527",544,"product",0.302619389533338
"6528",544,"24",0.301664472538843
"6529",545,"counterpart",1.15240129369845
"6530",545,"pakistani",0.767400877868619
"6531",545,"lebanonon",0.727217536685461
"6532",545,"collaboration",0.522360580570417
"6533",545,"affairs",0.515613053717223
"6534",545,"met",0.482333470496988
"6535",545,"improving",0.426225479177831
"6536",545,"russian",0.387021381424347
"6537",545,"helicopters",0.357442767620203
"6538",545,"assistance",0.333209670990456
"6539",545,"weapons",0.309044683430885
"6540",545,"defence",0.0256504885483083
"6541",546,"threat",4.04297884999021
"6542",546,"posed",2.31836884537489
"6543",546,"made",1.03673082075139
"6544",546,"level",0.861757598413994
"6545",546,"deal",0.735523577171116
"6546",546,"security",0.692398033660879
"6547",546,"daesh",0.642389629429269
"6548",546,"uk",0.613485325935471
"6549",546,"ireland",0.604776732351469
"6550",546,"climate",0.602081722761696
"6551",546,"northern",0.596103325564098
"6552",546,"russia",0.561453859273171
"6553",547,"israeli",2.96572732404313
"6554",547,"purpose",0.74091823558044
"6555",547,"july",0.683626067361285
"6556",547,"uk",0.622287057404942
"6557",547,"products",0.480771135652991
"6558",547,"2014",0.470879959628177
"6559",547,"force",0.458289160361627
"6560",547,"military",0.437299488158219
"6561",547,"creation",0.428130838731416
"6562",547,"cooperative",0.420177436139281
"6563",547,"visit",0.396372975431236
"6564",547,"mutual",0.3912595985833
"6565",548,"wrexham",1.45411207585385
"6566",548,"hightown",1.08417708665834
"6567",548,"barracks",0.552009338525424
"6568",548,"bristol",0.500028708135882
"6569",548,"work",0.411631515919055
"6570",548,"move",0.360733507440268
"6571",548,"mechanical",0.33009536676688
"6572",548,"electrical",0.31952819566448
"6573",548,"site",0.286731721959503
"6574",548,"engineers",0.279704314632848
"6575",548,"developers",0.272977398042513
"6576",548,"future",0.264551126866555
"6577",549,"base",1.1694251184914
"6578",549,"january",1.12015287132732
"6579",549,"april",1.00094316950696
"6580",549,"staff",0.92230082948489
"6581",549,"september",0.858553648108664
"6582",549,"scotland",0.800801537806046
"6583",549,"eight",0.771459395462233
"6584",549,"reconsider",0.577083668605887
"6585",549,"bahrain",0.532070315173898
"6586",549,"183",0.531234210622525
"6587",549,"20602",0.531234210622525
"6588",549,"2015",0.499811755562181
"6589",550,"section",1.01875595409719
"6590",550,"42",0.959185696361437
"6591",550,"act",0.919560189074353
"6592",550,"2006",0.752269338583461
"6593",550,"contrary",0.563708213375232
"6594",550,"miscellaneous",0.563708213375232
"6595",550,"regulation",0.545932819123663
"6596",550,"specified",0.502514483270527
"6597",550,"table",0.463259629674447
"6598",550,"vulnerable",0.44985800074722
"6599",550,"examine",0.437877822567169
"6600",550,"prescribed",0.42914455651708
"6601",551,"mine",3.73483537000043
"6602",551,"countermeasure",1.64802409198418
"6603",551,"counter",1.44869708610888
"6604",551,"measures",1.14288381124148
"6605",551,"cleared",0.887411365148127
"6606",551,"vessels",0.820446085560007
"6607",551,"eight",0.682717390868873
"6608",551,"systems",0.592664447028886
"6609",551,"replace",0.585821996042139
"6610",551,"overboard",0.566173169564494
"6611",551,"unmanned",0.525954623474699
"6612",551,"hunter",0.501980581725239
"6613",552,"transition",2.35852734052624
"6614",552,"life",1.56953474404148
